player_id,player_slug,tm_season_id,season_label,summary_row_text,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,minutes_est,appearances_est,performance_year,minutes_per_appearance
267431,fabian-noguera,2024,24/25,Total 2025: | Total 2025: | nan | 29 | 2 | 1 | 5 | - | - | 2.424',Total 2025:,,29,2,1,5,-,-,2.424',,2424.0,29.0,2025.0,83.58620689655173
267464,fabio-sanches,2009,09/10,Total 09/10: | Total 09/10: | nan | 14 | - | - | - | - | 1 | 1.150',Total 09/10:,,14,-,-,-,-,1,1.150',,1150.0,14.0,2010.0,82.14285714285714
267464,fabio-sanches,2010,10/11,Total 10/11: | Total 10/11: | nan | 20 | - | - | 2 | - | - | 1.230',Total 10/11:,,20,-,-,2,-,-,1.230',,1230.0,20.0,2011.0,61.5
267464,fabio-sanches,2011,11/12,Total 11/12: | Total 11/12: | nan | 21 | 1 | 1 | 6 | - | - | 1.890',Total 11/12:,,21,1,1,6,-,-,1.890',,1890.0,21.0,2012.0,90.0
267464,fabio-sanches,2012,12/13,Total 12/13: | Total 12/13: | nan | 42 | 3 | 1 | 7 | 1 | 2 | 3.568',Total 12/13:,,42,3,1,7,1,2,3.568',,3568.0,42.0,2013.0,84.95238095238095
267464,fabio-sanches,2013,13/14,Total 13/14: | Total 13/14: | nan | 27 | 2 | - | 10 | - | - | 2.083',Total 13/14:,,27,2,-,10,-,-,2.083',,2083.0,27.0,2014.0,77.14814814814815
267464,fabio-sanches,2014,14/15,Total 14/15: | Total 14/15: | nan | 43 | - | - | 12 | - | 1 | 3.828',Total 14/15:,,43,-,-,12,-,1,3.828',,3828.0,43.0,2015.0,89.02325581395348
267464,fabio-sanches,2015,15/16,Total 15/16: | Total 15/16: | nan | 39 | - | - | 7 | 2 | - | 3.421',Total 15/16:,,39,-,-,7,2,-,3.421',,3421.0,39.0,2016.0,87.71794871794872
267464,fabio-sanches,2016,16/17,Total 16/17: | Total 16/17: | nan | 36 | - | 1 | 5 | 1 | 1 | 3.051',Total 16/17:,,36,-,1,5,1,1,3.051',,3051.0,36.0,2017.0,84.75
267464,fabio-sanches,2017,17/18,Total 17/18: | Total 17/18: | nan | 3 | - | - | - | - | - | 219',Total 17/18:,,3,-,-,-,-,-,219',,219.0,3.0,2018.0,73.0
267464,fabio-sanches,2018,18/19,Total 18/19: | Total 18/19: | nan | 30 | 1 | - | 3 | - | - | 2.624',Total 18/19:,,30,1,-,3,-,-,2.624',,2624.0,30.0,2019.0,87.46666666666667
267464,fabio-sanches,2019,19/20,Total 19/20: | Total 19/20: | nan | 42 | 2 | 2 | 6 | - | 1 | 3.595',Total 19/20:,,42,2,2,6,-,1,3.595',,3595.0,42.0,2020.0,85.5952380952381
267464,fabio-sanches,2020,20/21,Total 20/21: | Total 20/21: | nan | 24 | 1 | 1 | 5 | 1 | - | 2.085',Total 20/21:,,24,1,1,5,1,-,2.085',,2085.0,24.0,2021.0,86.875
267464,fabio-sanches,2021,21/22,Total 21/22: | Total 21/22: | nan | 35 | - | 2 | 10 | - | - | 2.981',Total 21/22:,,35,-,2,10,-,-,2.981',,2981.0,35.0,2022.0,85.17142857142858
267464,fabio-sanches,2022,22/23,Total 22/23: | Total 22/23: | nan | 29 | - | - | 6 | 1 | 1 | 2.363',Total 22/23:,,29,-,-,6,1,1,2.363',,2363.0,29.0,2023.0,81.48275862068965
267464,fabio-sanches,2023,23/24,Total 23/24: | Total 23/24: | nan | 29 | - | 1 | 3 | 1 | - | 2.160',Total 23/24:,,29,-,1,3,1,-,2.160',,2160.0,29.0,2024.0,74.48275862068965
267464,fabio-sanches,2024,24/25,Total 24/25: | Total 24/25: | nan | 9 | - | - | 2 | - | - | 696',Total 24/25:,,9,-,-,2,-,-,696',,696.0,9.0,2025.0,77.33333333333333
267464,fabio-sanches,2025,25/26,Total 25/26: | Total 25/26: | nan | 3 | - | - | - | - | - | 196',Total 25/26:,,3,-,-,-,-,-,196',,196.0,3.0,2026.0,65.33333333333333
267814,marcilio,2012,12/13,Total 2013: | Total 2013: | nan | 3 | 1 | - | 1 | - | - | 109',Total 2013:,,3,1,-,1,-,-,109',,109.0,3.0,2013.0,36.333333333333336
267814,marcilio,2013,13/14,Total 2014: | Total 2014: | nan | 2 | - | - | - | - | - | 44',Total 2014:,,2,-,-,-,-,-,44',,44.0,2.0,2014.0,22.0
267814,marcilio,2014,14/15,Total 2015: | Total 2015: | nan | 24 | 1 | 3 | 7 | - | - | 1.964',Total 2015:,,24,1,3,7,-,-,1.964',,1964.0,24.0,2015.0,81.83333333333333
267814,marcilio,2016,16/17,Total 2017: | Total 2017: | nan | 11 | - | - | 1 | 1 | - | 895',Total 2017:,,11,-,-,1,1,-,895',,895.0,11.0,2017.0,81.36363636363636
267814,marcilio,2017,17/18,Total 2018: | Total 2018: | nan | 10 | - | - | 2 | - | - | 668',Total 2018:,,10,-,-,2,-,-,668',,668.0,10.0,2018.0,66.8
267814,marcilio,2018,18/19,Total 2019: | Total 2019: | nan | - | - | - | - | - | - | -,Total 2019:,,-,-,-,-,-,-,-,,,,2019.0,
267814,marcilio,2020,20/21,Total 2021: | Total 2021: | nan | 2 | - | - | 2 | - | - | 11',Total 2021:,,2,-,-,2,-,-,11',,11.0,2.0,2021.0,5.5
267814,marcilio,2021,21/22,Total 2022: | Total 2022: | nan | 10 | 1 | 2 | 1 | - | - | 692',Total 2022:,,10,1,2,1,-,-,692',,692.0,10.0,2022.0,69.2
267814,marcilio,2022,22/23,Total 2023: | Total 2023: | nan | 3 | - | - | - | - | - | 246',Total 2023:,,3,-,-,-,-,-,246',,246.0,3.0,2023.0,82.0
267814,marcilio,2023,23/24,Total 2024: | Total 2024: | nan | 14 | - | - | 4 | - | - | 938',Total 2024:,,14,-,-,4,-,-,938',,938.0,14.0,2024.0,67.0
267814,marcilio,2024,24/25,Total 2025: | Total 2025: | nan | 13 | - | - | 3 | - | - | 1.150',Total 2025:,,13,-,-,3,-,-,1.150',,1150.0,13.0,2025.0,88.46153846153847
267814,marcilio,2025,25/26,Total 2026: | Total 2026: | nan | 6 | - | - | - | - | - | 263',Total 2026:,,6,-,-,-,-,-,263',,263.0,6.0,2026.0,43.833333333333336
267849,romarinho,2012,12/13,Total 2013: | Total 2013: | nan | 1 | - | - | - | - | - | 1',Total 2013:,,1,-,-,-,-,-,1',,1.0,1.0,2013.0,1.0
267849,romarinho,2013,13/14,Total 2014: | Total 2014: | nan | 8 | - | - | - | - | - | 251',Total 2014:,,8,-,-,-,-,-,251',,251.0,8.0,2014.0,31.375
267849,romarinho,2014,14/15,Total 2015: | Total 2015: | nan | 26 | 3 | 2 | 6 | - | - | 1.795',Total 2015:,,26,3,2,6,-,-,1.795',,1795.0,26.0,2015.0,69.03846153846153
267849,romarinho,2015,15/16,Total 2016: | Total 2016: | nan | 16 | 4 | - | 2 | - | - | 1.312',Total 2016:,,16,4,-,2,-,-,1.312',,1312.0,16.0,2016.0,82.0
267849,romarinho,2016,16/17,Total 2017: | Total 2017: | nan | 19 | 3 | - | 3 | - | - | 1.320',Total 2017:,,19,3,-,3,-,-,1.320',,1320.0,19.0,2017.0,69.47368421052632
267849,romarinho,2017,17/18,Total 2018: | Total 2018: | nan | 36 | 8 | 1 | 4 | - | 1 | 2.507',Total 2018:,,36,8,1,4,-,1,2.507',,2507.0,36.0,2018.0,69.63888888888889
267849,romarinho,2018,18/19,Total 2019: | Total 2019: | nan | 50 | 4 | 4 | 1 | - | - | 3.182',Total 2019:,,50,4,4,1,-,-,3.182',,3182.0,50.0,2019.0,63.64
267849,romarinho,2019,19/20,Total 2020: | Total 2020: | nan | 57 | 5 | 5 | 4 | - | - | 4.073',Total 2020:,,57,5,5,4,-,-,4.073',,4073.0,57.0,2020.0,71.45614035087719
267849,romarinho,2020,20/21,Total 2021: | Total 2021: | nan | 50 | 5 | 1 | 2 | - | - | 1.732',Total 2021:,,50,5,1,2,-,-,1.732',,1732.0,50.0,2021.0,34.64
267849,romarinho,2021,21/22,Total 2022: | Total 2022: | nan | 47 | 6 | 4 | 6 | - | 2 | 2.190',Total 2022:,,47,6,4,6,-,2,2.190',,2190.0,47.0,2022.0,46.59574468085106
267849,romarinho,2022,22/23,Total 2023: | Total 2023: | nan | 33 | 2 | 2 | 3 | - | - | 1.257',Total 2023:,,33,2,2,3,-,-,1.257',,1257.0,33.0,2023.0,38.09090909090909
267849,romarinho,2023,23/24,Total 2024: | Total 2024: | nan | 36 | 4 | 3 | 2 | - | - | 2.506',Total 2024:,,36,4,3,2,-,-,2.506',,2506.0,36.0,2024.0,69.61111111111111
267849,romarinho,2024,24/25,Total 2025: | Total 2025: | nan | 38 | 3 | 1 | - | - | 1 | 1.307',Total 2025:,,38,3,1,-,-,1,1.307',,1307.0,38.0,2025.0,34.39473684210526
267882,ezequiel-cerutti,2011,11/12,Total 2012: | Total 2012: | nan | 3 | - | - | - | - | - | 220',Total 2012:,,3,-,-,-,-,-,220',,220.0,3.0,2012.0,73.33333333333333
267882,ezequiel-cerutti,2012,12/13,Total 2013: | Total 2013: | nan | 11 | 3 | - | 2 | - | - | 781',Total 2013:,,11,3,-,2,-,-,781',,781.0,11.0,2013.0,71.0
267882,ezequiel-cerutti,2013,13/14,Total 2014: | Total 2014: | nan | 46 | 5 | 6 | 8 | - | - | 3.330',Total 2014:,,46,5,6,8,-,-,3.330',,3330.0,46.0,2014.0,72.3913043478261
267882,ezequiel-cerutti,2014,14/15,Total 2015: | Total 2015: | nan | 58 | 6 | 13 | 11 | 1 | - | 4.727',Total 2015:,,58,6,13,11,1,-,4.727',,4727.0,58.0,2015.0,81.5
267882,ezequiel-cerutti,2015,15/16,Total 2016: | Total 2016: | nan | 31 | 1 | 4 | 8 | - | - | 2.077',Total 2016:,,31,1,4,8,-,-,2.077',,2077.0,31.0,2016.0,67.0
267882,ezequiel-cerutti,2016,16/17,Total 2017: | Total 2017: | nan | 34 | 1 | 4 | 5 | - | - | 2.306',Total 2017:,,34,1,4,5,-,-,2.306',,2306.0,34.0,2017.0,67.82352941176471
267882,ezequiel-cerutti,2017,17/18,Total 2018: | Total 2018: | nan | 26 | 6 | 3 | 3 | - | - | 1.784',Total 2018:,,26,6,3,3,-,-,1.784',,1784.0,26.0,2018.0,68.61538461538461
267882,ezequiel-cerutti,2018,18/19,Total 2019: | Total 2019: | nan | 16 | - | - | 1 | - | - | 999',Total 2019:,,16,-,-,1,-,-,999',,999.0,16.0,2019.0,62.4375
267882,ezequiel-cerutti,2019,19/20,Total 2020: | Total 2020: | nan | 11 | - | 1 | 1 | - | - | 498',Total 2020:,,11,-,1,1,-,-,498',,498.0,11.0,2020.0,45.27272727272727
267882,ezequiel-cerutti,2020,20/21,Total 2021: | Total 2021: | nan | 18 | 2 | 2 | 5 | 1 | - | 846',Total 2021:,,18,2,2,5,1,-,846',,846.0,18.0,2021.0,47.0
267882,ezequiel-cerutti,2021,21/22,Total 2022: | Total 2022: | nan | 36 | 3 | 6 | 7 | - | - | 2.459',Total 2022:,,36,3,6,7,-,-,2.459',,2459.0,36.0,2022.0,68.30555555555556
267882,ezequiel-cerutti,2022,22/23,Total 2023: | Total 2023: | nan | 19 | - | - | 2 | - | 1 | 692',Total 2023:,,19,-,-,2,-,1,692',,692.0,19.0,2023.0,36.421052631578945
267882,ezequiel-cerutti,2023,23/24,Total 2024: | Total 2024: | nan | 23 | 1 | 2 | 4 | - | - | 1.131',Total 2024:,,23,1,2,4,-,-,1.131',,1131.0,23.0,2024.0,49.17391304347826
267882,ezequiel-cerutti,2024,24/25,Total 2025: | Total 2025: | nan | 34 | 1 | 3 | 12 | - | - | 2.263',Total 2025:,,34,1,3,12,-,-,2.263',,2263.0,34.0,2025.0,66.55882352941177
267882,ezequiel-cerutti,2025,25/26,Total 2026: | Total 2026: | nan | 7 | - | - | 1 | - | - | 432',Total 2026:,,7,-,-,1,-,-,432',,432.0,7.0,2026.0,61.714285714285715
268093,reinaldo-lenis,2012,12/13,Total 12/13: | Total 12/13: | nan | 4 | 1 | - | - | - | - | 108',Total 12/13:,,4,1,-,-,-,-,108',,108.0,4.0,2013.0,27.0
268093,reinaldo-lenis,2013,13/14,Total 13/14: | Total 13/14: | nan | 35 | - | 2 | - | - | 1 | 1.922',Total 13/14:,,35,-,2,-,-,1,1.922',,1922.0,35.0,2014.0,54.91428571428571
268093,reinaldo-lenis,2014,14/15,Total 14/15: | Total 14/15: | nan | 26 | 5 | 1 | 5 | 1 | - | 2.055',Total 14/15:,,26,5,1,5,1,-,2.055',,2055.0,26.0,2015.0,79.03846153846153
268093,reinaldo-lenis,2015,15/16,Total 15/16: | Total 15/16: | nan | 35 | 5 | 1 | 5 | 1 | - | 1.843',Total 15/16:,,35,5,1,5,1,-,1.843',,1843.0,35.0,2016.0,52.65714285714286
268093,reinaldo-lenis,2016,16/17,Total 16/17: | Total 16/17: | nan | 42 | 4 | 3 | 6 | 1 | 1 | 1.791',Total 16/17:,,42,4,3,6,1,1,1.791',,1791.0,42.0,2017.0,42.642857142857146
268093,reinaldo-lenis,2017,17/18,Total 17/18: | Total 17/18: | nan | 30 | 3 | 3 | 2 | - | - | 1.690',Total 17/18:,,30,3,3,2,-,-,1.690',,1690.0,30.0,2018.0,56.333333333333336
268093,reinaldo-lenis,2018,18/19,Total 18/19: | Total 18/19: | nan | 8 | 1 | 2 | 1 | - | - | 317',Total 18/19:,,8,1,2,1,-,-,317',,317.0,8.0,2019.0,39.625
268093,reinaldo-lenis,2019,19/20,Total 19/20: | Total 19/20: | nan | 22 | 7 | 1 | 2 | - | - | 1.668',Total 19/20:,,22,7,1,2,-,-,1.668',,1668.0,22.0,2020.0,75.81818181818181
268093,reinaldo-lenis,2021,21/22,Total 21/22: | Total 21/22: | nan | 26 | 4 | 6 | 4 | - | - | 1.886',Total 21/22:,,26,4,6,4,-,-,1.886',,1886.0,26.0,2022.0,72.53846153846153
268093,reinaldo-lenis,2022,22/23,Total 22/23: | Total 22/23: | nan | 23 | 3 | 2 | 3 | - | - | 2.020',Total 22/23:,,23,3,2,3,-,-,2.020',,2020.0,23.0,2023.0,87.82608695652173
268378,raul,2008,08/09,Total 08/09: | Total 08/09: | nan | 19 | - | - | 2 | - | - | 1.389',Total 08/09:,,19,-,-,2,-,-,1.389',,1389.0,19.0,2009.0,73.10526315789474
268378,raul,2009,09/10,Total 09/10: | Total 09/10: | nan | 6 | 2 | - | 2 | - | - | 419',Total 09/10:,,6,2,-,2,-,-,419',,419.0,6.0,2010.0,69.83333333333333
268378,raul,2011,11/12,Total 11/12: | Total 11/12: | nan | 16 | - | - | 2 | 1 | - | 1.214',Total 11/12:,,16,-,-,2,1,-,1.214',,1214.0,16.0,2012.0,75.875
268378,raul,2012,12/13,Total 12/13: | Total 12/13: | nan | 53 | - | 3 | 8 | - | - | 4.132',Total 12/13:,,53,-,3,8,-,-,4.132',,4132.0,53.0,2013.0,77.9622641509434
268378,raul,2013,13/14,Total 13/14: | Total 13/14: | nan | 25 | - | 1 | 10 | - | - | 1.910',Total 13/14:,,25,-,1,10,-,-,1.910',,1910.0,25.0,2014.0,76.4
268378,raul,2014,14/15,Total 14/15: | Total 14/15: | nan | 23 | - | - | 7 | 1 | - | 1.776',Total 14/15:,,23,-,-,7,1,-,1.776',,1776.0,23.0,2015.0,77.21739130434783
268378,raul,2015,15/16,Total 15/16: | Total 15/16: | nan | 4 | - | - | 1 | - | - | 339',Total 15/16:,,4,-,-,1,-,-,339',,339.0,4.0,2016.0,84.75
268378,raul,2016,16/17,Total 16/17: | Total 16/17: | nan | 26 | - | 3 | 2 | 1 | 1 | 1.949',Total 16/17:,,26,-,3,2,1,1,1.949',,1949.0,26.0,2017.0,74.96153846153847
268378,raul,2017,17/18,Total 17/18: | Total 17/18: | nan | 14 | - | - | 3 | - | - | 1.184',Total 17/18:,,14,-,-,3,-,-,1.184',,1184.0,14.0,2018.0,84.57142857142857
268378,raul,2019,19/20,Total 19/20: | Total 19/20: | nan | 3 | - | - | - | - | - | 150',Total 19/20:,,3,-,-,-,-,-,150',,150.0,3.0,2020.0,50.0
268378,raul,2020,20/21,Total 20/21: | Total 20/21: | nan | 2 | - | - | - | - | - | 171',Total 20/21:,,2,-,-,-,-,-,171',,171.0,2.0,2021.0,85.5
268503,bruninho,2012,12/13,Total 12/13: | Total 12/13: | nan | 28 | 6 | - | 4 | - | 1 | 1.699',Total 12/13:,,28,6,-,4,-,1,1.699',,1699.0,28.0,2013.0,60.67857142857143
268503,bruninho,2013,13/14,Total 13/14: | Total 13/14: | nan | 24 | - | 1 | 3 | - | - | 729',Total 13/14:,,24,-,1,3,-,-,729',,729.0,24.0,2014.0,30.375
268503,bruninho,2014,14/15,Total 14/15: | Total 14/15: | nan | 17 | - | - | 3 | - | - | 776',Total 14/15:,,17,-,-,3,-,-,776',,776.0,17.0,2015.0,45.64705882352941
268503,bruninho,2015,15/16,Total 15/16: | Total 15/16: | nan | 23 | 2 | - | 3 | - | - | 1.306',Total 15/16:,,23,2,-,3,-,-,1.306',,1306.0,23.0,2016.0,56.78260869565217
268503,bruninho,2017,17/18,Total 17/18: | Total 17/18: | nan | 13 | 1 | - | 3 | - | - | 1.037',Total 17/18:,,13,1,-,3,-,-,1.037',,1037.0,13.0,2018.0,79.76923076923077
268503,bruninho,2018,18/19,Total 18/19: | Total 18/19: | nan | 1 | - | - | - | - | - | 45',Total 18/19:,,1,-,-,-,-,-,45',,45.0,1.0,2019.0,45.0
268503,bruninho,2019,19/20,Total 19/20: | Total 19/20: | nan | 1 | - | - | - | - | - | 70',Total 19/20:,,1,-,-,-,-,-,70',,70.0,1.0,2020.0,70.0
268503,bruninho,2022,22/23,Total 22/23: | Total 22/23: | nan | 4 | - | - | - | - | - | 148',Total 22/23:,,4,-,-,-,-,-,148',,148.0,4.0,2023.0,37.0
268503,bruninho,2023,23/24,Total 23/24: | Total 23/24: | nan | 7 | - | - | 2 | - | - | 461',Total 23/24:,,7,-,-,2,-,-,461',,461.0,7.0,2024.0,65.85714285714286
268506,fabrizio-angileri,2012,12/13,Total 2013: | Total 2013: | nan | 7 | - | 1 | - | - | - | 412',Total 2013:,,7,-,1,-,-,-,412',,412.0,7.0,2013.0,58.857142857142854
268506,fabrizio-angileri,2013,13/14,Total 2014: | Total 2014: | nan | 5 | - | - | - | - | - | 95',Total 2014:,,5,-,-,-,-,-,95',,95.0,5.0,2014.0,19.0
268506,fabrizio-angileri,2014,14/15,Total 2015: | Total 2015: | nan | 21 | 2 | 7 | 1 | - | 1 | 1.299',Total 2015:,,21,2,7,1,-,1,1.299',,1299.0,21.0,2015.0,61.857142857142854
268506,fabrizio-angileri,2015,15/16,Total 2016: | Total 2016: | nan | 4 | - | - | - | - | - | 176',Total 2016:,,4,-,-,-,-,-,176',,176.0,4.0,2016.0,44.0
268506,fabrizio-angileri,2016,16/17,Total 2017: | Total 2017: | nan | 33 | 3 | 2 | 8 | - | - | 2.271',Total 2017:,,33,3,2,8,-,-,2.271',,2271.0,33.0,2017.0,68.81818181818181
268506,fabrizio-angileri,2017,17/18,Total 2018: | Total 2018: | nan | 24 | - | 6 | 7 | 1 | - | 2.105',Total 2018:,,24,-,6,7,1,-,2.105',,2105.0,24.0,2018.0,87.70833333333333
268506,fabrizio-angileri,2018,18/19,Total 2019: | Total 2019: | nan | 33 | - | 4 | 6 | - | - | 2.794',Total 2019:,,33,-,4,6,-,-,2.794',,2794.0,33.0,2019.0,84.66666666666667
268506,fabrizio-angileri,2019,19/20,Total 2020: | Total 2020: | nan | 23 | 1 | 3 | 2 | - | - | 1.923',Total 2020:,,23,1,3,2,-,-,1.923',,1923.0,23.0,2020.0,83.6086956521739
268506,fabrizio-angileri,2020,20/21,Total 2021: | Total 2021: | nan | 31 | 3 | 9 | 2 | - | - | 2.319',Total 2021:,,31,3,9,2,-,-,2.319',,2319.0,31.0,2021.0,74.80645161290323
268506,fabrizio-angileri,2022,22/23,Total 2023: | Total 2023: | nan | 15 | - | - | 2 | - | 1 | 583',Total 2023:,,15,-,-,2,-,1,583',,583.0,15.0,2023.0,38.86666666666667
268506,fabrizio-angileri,2023,23/24,Total 2024: | Total 2024: | nan | 12 | - | - | 2 | - | 1 | 218',Total 2024:,,12,-,-,2,-,1,218',,218.0,12.0,2024.0,18.166666666666668
268506,fabrizio-angileri,2024,24/25,Total 2025: | Total 2025: | nan | 42 | - | 2 | 8 | - | - | 2.468',Total 2025:,,42,-,2,8,-,-,2.468',,2468.0,42.0,2025.0,58.76190476190476
268506,fabrizio-angileri,2025,25/26,Total 2026: | Total 2026: | nan | 3 | - | - | 2 | - | - | 191',Total 2026:,,3,-,-,2,-,-,191',,191.0,3.0,2026.0,63.666666666666664
268521,rodolfo,2012,12/13,Total 12/13: | Total 12/13: | nan | 13 | 1 | - | 5 | - | - | 666',Total 12/13:,,13,1,-,5,-,-,666',,666.0,13.0,2013.0,51.23076923076923
268521,rodolfo,2013,13/14,Total 13/14: | Total 13/14: | nan | 18 | - | - | 2 | - | - | 621',Total 13/14:,,18,-,-,2,-,-,621',,621.0,18.0,2014.0,34.5
268521,rodolfo,2014,14/15,Total 14/15: | Total 14/15: | nan | 11 | - | - | 1 | - | - | 376',Total 14/15:,,11,-,-,1,-,-,376',,376.0,11.0,2015.0,34.18181818181818
268521,rodolfo,2015,15/16,Total 15/16: | Total 15/16: | nan | 28 | 3 | 2 | 1 | - | - | 1.822',Total 15/16:,,28,3,2,1,-,-,1.822',,1822.0,28.0,2016.0,65.07142857142857
268521,rodolfo,2016,16/17,Total 16/17: | Total 16/17: | nan | 25 | 2 | 1 | 2 | - | - | 1.580',Total 16/17:,,25,2,1,2,-,-,1.580',,1580.0,25.0,2017.0,63.2
268521,rodolfo,2017,17/18,Total 17/18: | Total 17/18: | nan | 18 | 1 | 4 | 4 | - | - | 1.326',Total 17/18:,,18,1,4,4,-,-,1.326',,1326.0,18.0,2018.0,73.66666666666667
268521,rodolfo,2018,18/19,Total 18/19: | Total 18/19: | nan | 49 | 7 | 12 | 10 | - | - | 4.096',Total 18/19:,,49,7,12,10,-,-,4.096',,4096.0,49.0,2019.0,83.59183673469387
268521,rodolfo,2020,20/21,Total 20/21: | Total 20/21: | nan | 6 | - | - | - | - | - | 136',Total 20/21:,,6,-,-,-,-,-,136',,136.0,6.0,2021.0,22.666666666666668
268521,rodolfo,2021,21/22,Total 21/22: | Total 21/22: | nan | 15 | 3 | 1 | 1 | - | - | 896',Total 21/22:,,15,3,1,1,-,-,896',,896.0,15.0,2022.0,59.733333333333334
268521,rodolfo,2022,22/23,Total 22/23: | Total 22/23: | nan | 8 | - | - | - | - | - | 170',Total 22/23:,,8,-,-,-,-,-,170',,170.0,8.0,2023.0,21.25
268521,rodolfo,2023,23/24,Total 23/24: | Total 23/24: | nan | 9 | 2 | - | 2 | - | - | 386',Total 23/24:,,9,2,-,2,-,-,386',,386.0,9.0,2024.0,42.888888888888886
268521,rodolfo,2024,24/25,Total 24/25: | Total 24/25: | nan | 5 | - | - | 1 | - | - | 176',Total 24/25:,,5,-,-,1,-,-,176',,176.0,5.0,2025.0,35.2
268522,arnaldo,2010,10/11,Total 2011: | Total 2011: | nan | 1 | - | - | - | - | - | 22',Total 2011:,,1,-,-,-,-,-,22',,22.0,1.0,2011.0,22.0
268522,arnaldo,2011,11/12,Total 2012: | Total 2012: | nan | 5 | - | - | - | - | - | 235',Total 2012:,,5,-,-,-,-,-,235',,235.0,5.0,2012.0,47.0
268522,arnaldo,2012,12/13,Total 2013: | Total 2013: | nan | 8 | - | - | 1 | - | - | 382',Total 2013:,,8,-,-,1,-,-,382',,382.0,8.0,2013.0,47.75
268522,arnaldo,2013,13/14,Total 2014: | Total 2014: | nan | 23 | - | 2 | 2 | - | - | 1.968',Total 2014:,,23,-,2,2,-,-,1.968',,1968.0,23.0,2014.0,85.56521739130434
268522,arnaldo,2014,14/15,Total 2015: | Total 2015: | nan | 25 | - | 1 | 5 | - | - | 1.880',Total 2015:,,25,-,1,5,-,-,1.880',,1880.0,25.0,2015.0,75.2
268522,arnaldo,2015,15/16,Total 2016: | Total 2016: | nan | 13 | - | - | 3 | 1 | 1 | 1.022',Total 2016:,,13,-,-,3,1,1,1.022',,1022.0,13.0,2016.0,78.61538461538461
268522,arnaldo,2016,16/17,Total 2017: | Total 2017: | nan | 49 | - | 1 | 8 | - | - | 4.303',Total 2017:,,49,-,1,8,-,-,4.303',,4303.0,49.0,2017.0,87.81632653061224
268522,arnaldo,2017,17/18,Total 2018: | Total 2018: | nan | 22 | 1 | - | 3 | - | - | 1.120',Total 2018:,,22,1,-,3,-,-,1.120',,1120.0,22.0,2018.0,50.90909090909091
268522,arnaldo,2018,18/19,Total 2019: | Total 2019: | nan | 30 | - | 1 | 5 | - | - | 2.243',Total 2019:,,30,-,1,5,-,-,2.243',,2243.0,30.0,2019.0,74.76666666666667
268522,arnaldo,2019,19/20,Total 2020: | Total 2020: | nan | 41 | 1 | 2 | 1 | - | 1 | 1.793',Total 2020:,,41,1,2,1,-,1,1.793',,1793.0,41.0,2020.0,43.73170731707317
268522,arnaldo,2020,20/21,Total 2021: | Total 2021: | nan | 49 | 1 | 5 | 5 | - | - | 2.094',Total 2021:,,49,1,5,5,-,-,2.094',,2094.0,49.0,2021.0,42.734693877551024
268522,arnaldo,2021,21/22,Total 2022: | Total 2022: | nan | 51 | - | 1 | 2 | 1 | - | 3.892',Total 2022:,,51,-,1,2,1,-,3.892',,3892.0,51.0,2022.0,76.31372549019608
268522,arnaldo,2022,22/23,Total 2023: | Total 2023: | nan | 19 | - | - | 6 | - | - | 1.127',Total 2023:,,19,-,-,6,-,-,1.127',,1127.0,19.0,2023.0,59.31578947368421
268522,arnaldo,2023,23/24,Total 2024: | Total 2024: | nan | 34 | - | 3 | 5 | - | - | 2.206',Total 2024:,,34,-,3,5,-,-,2.206',,2206.0,34.0,2024.0,64.88235294117646
268522,arnaldo,2024,24/25,Total 2025: | Total 2025: | nan | 29 | 1 | 3 | 5 | - | - | 1.986',Total 2025:,,29,1,3,5,-,-,1.986',,1986.0,29.0,2025.0,68.48275862068965
268522,arnaldo,2025,25/26,Total 2026: | Total 2026: | nan | 10 | - | - | 3 | - | - | 626',Total 2026:,,10,-,-,3,-,-,626',,626.0,10.0,2026.0,62.6
268572,foguinho,2009,09/10,Total 2010: | Total 2010: | nan | 3 | - | - | 1 | - | - | 86',Total 2010:,,3,-,-,1,-,-,86',,86.0,3.0,2010.0,28.666666666666668
268572,foguinho,2011,11/12,Total 2012: | Total 2012: | nan | 4 | - | 1 | - | - | - | 92',Total 2012:,,4,-,1,-,-,-,92',,92.0,4.0,2012.0,23.0
268572,foguinho,2012,12/13,Total 2013: | Total 2013: | nan | 28 | 1 | - | 8 | 1 | - | 2.232',Total 2013:,,28,1,-,8,1,-,2.232',,2232.0,28.0,2013.0,79.71428571428571
268572,foguinho,2013,13/14,Total 2014: | Total 2014: | nan | 39 | 4 | - | 9 | - | - | 3.277',Total 2014:,,39,4,-,9,-,-,3.277',,3277.0,39.0,2014.0,84.02564102564102
268572,foguinho,2014,14/15,Total 2015: | Total 2015: | nan | 2 | - | - | 1 | - | - | 154',Total 2015:,,2,-,-,1,-,-,154',,154.0,2.0,2015.0,77.0
268572,foguinho,2015,15/16,Total 2016: | Total 2016: | nan | 26 | 2 | - | 5 | - | - | 2.078',Total 2016:,,26,2,-,5,-,-,2.078',,2078.0,26.0,2016.0,79.92307692307692
268572,foguinho,2016,16/17,Total 2017: | Total 2017: | nan | 13 | - | - | 3 | - | - | 858',Total 2017:,,13,-,-,3,-,-,858',,858.0,13.0,2017.0,66.0
